TimeGenerated [UTC],OperationName,CorrelationId,Region,IsRequestSuccess,Category,TotalTime,CallerIpAddress,Method,Url,ClientProtocol,ResponseCode,BackendMethod,BackendUrl,BackendResponseCode,BackendProtocol,RequestSize,ResponseSize,Cache,BackendTime
"7/30/2024, 4:46:42.205 PM",Microsoft.ApiManagement/GatewayLogs,98bdf6d1-a8b1-4d6c-b6af-ce6d873c35e6,East US,TRUE,GatewayLogs,1069,108.250.159.113,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/bd8e9825-3cde-b813-3305-961581afa2fb/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/bd8e9825-3cde-b813-3305-961581afa2fb/requests,200,HTTP/1.1,690,1842,none,849
"7/30/2024, 4:46:42.690 PM",Microsoft.ApiManagement/GatewayLogs,f42876e7-fb42-40c2-9a1c-f6ef5d872582,East US,TRUE,GatewayLogs,683,174.212.241.93,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/e8d22d7d-b8fa-2e40-7a55-7f5e0020a935/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/e8d22d7d-b8fa-2e40-7a55-7f5e0020a935/requests,200,HTTP/1.1,689,745,none,289
"7/30/2024, 4:46:31.830 PM",Microsoft.ApiManagement/GatewayLogs,0b0c8c86-1e16-4bfa-832e-1f3c991abdc5,East US,TRUE,GatewayLogs,11562,72.38.222.132,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/6ece9554-005f-676e-e6fc-3af716999d62/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/6ece9554-005f-676e-e6fc-3af716999d62/requests,200,HTTP/1.1,1865,224,none,11472
"7/30/2024, 4:46:43.424 PM",Microsoft.ApiManagement/GatewayLogs,e3e794cf-b712-412d-9ee7-e9b0ace90087,East US,FALSE,GatewayLogs,403,72.171.11.36,PUT,https://c2e-prod-devices.azure-api.net/iep/V2/devices/882e01f2-3361-d81c-f9b4-7c521e926021,HTTP/1.1,400,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/V2/devices/882e01f2-3361-d81c-f9b4-7c521e926021,400,HTTP/1.1,667,380,none,5
"7/30/2024, 4:46:46.069 PM",Microsoft.ApiManagement/GatewayLogs,62134515-655e-40bd-a8cc-c7d3b1d19c23,East US,TRUE,GatewayLogs,219,161.247.128.1,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/301d7335-7c1a-cd03-65b1-925852e85478,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/301d7335-7c1a-cd03-65b1-925852e85478,201,HTTP/1.1,648,351,none,62
"7/30/2024, 4:46:46.225 PM",Microsoft.ApiManagement/GatewayLogs,9f87bf83-47b3-4b5b-8605-6b92bcd1e22d,East US,TRUE,GatewayLogs,1135,216.70.189.122,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/1054f709-183b-126d-1a44-f44df956b719/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/1054f709-183b-126d-1a44-f44df956b719/requests,200,HTTP/1.1,689,1842,none,942
"7/30/2024, 4:46:47.372 PM",Microsoft.ApiManagement/GatewayLogs,666a857e-61df-4239-acc7-7cf5e89429ee,East US,TRUE,GatewayLogs,203,161.247.128.1,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/31c96279-4f71-f060-a241-04f1c7b3ac21,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/31c96279-4f71-f060-a241-04f1c7b3ac21,201,HTTP/1.1,656,363,none,68
"7/30/2024, 4:46:48.825 PM",Microsoft.ApiManagement/GatewayLogs,e416242d-3b67-4654-84bc-91d102635445,East US,TRUE,GatewayLogs,769,169.198.254.66,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/7cf584fa-9ad1-0871-de07-a416ae7eb645/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/7cf584fa-9ad1-0871-de07-a416ae7eb645/requests,200,HTTP/1.1,689,1849,none,597
"7/30/2024, 4:46:49.231 PM",Microsoft.ApiManagement/GatewayLogs,d6d74ba9-5702-49dd-b3d4-2ac6353a78db,East US,TRUE,GatewayLogs,421,66.196.54.117,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/66c43e8a-b633-4118-b4fc-5fe90efccf04/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/66c43e8a-b633-4118-b4fc-5fe90efccf04/requests,200,HTTP/1.1,688,2555,none,160
"7/30/2024, 4:46:49.606 PM",Microsoft.ApiManagement/GatewayLogs,c29f1278-33b9-4a28-85a8-76d86615d929,East US,TRUE,GatewayLogs,315,152.44.169.158,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/41973cbd-32dc-4d5f-063f-f54cb12a22cc/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/41973cbd-32dc-4d5f-063f-f54cb12a22cc/requests,200,HTTP/1.1,689,744,none,93
"7/30/2024, 4:46:50.012 PM",Microsoft.ApiManagement/GatewayLogs,cdd5d84b-07e4-4be9-b6b1-5c7a215af680,East US,FALSE,GatewayLogs,0,136.226.108.183,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/0a001cce-0227-f1ff-0000-189ba51231e2,HTTP/1.1,403,,,,,,105,none,
"7/30/2024, 4:46:49.606 PM",Microsoft.ApiManagement/GatewayLogs,014cee31-e989-4ad1-b753-0dd6ffd87ec2,East US,TRUE,GatewayLogs,412,156.44.152.234,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/509f6977-fe2f-8438-f378-d03729c04603/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/509f6977-fe2f-8438-f378-d03729c04603/requests,204,HTTP/1.1,691,156,none,47
"7/30/2024, 4:46:51.340 PM",Microsoft.ApiManagement/GatewayLogs,ae6bbcc0-c95a-4ce3-9171-940dfe89dcb1,East US,FALSE,GatewayLogs,144,165.225.36.249,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/71927e8e-8f24-5a1f-14ae-79532f854e44,HTTP/1.1,403,,,,,,105,none,
"7/30/2024, 4:46:49.809 PM",Microsoft.ApiManagement/GatewayLogs,60cbd415-49f9-4801-8384-0f097c344179,East US,TRUE,GatewayLogs,4117,38.94.113.108,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/02d11d64-6846-1118-a49a-45aa6c700df0/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/02d11d64-6846-1118-a49a-45aa6c700df0/requests,200,HTTP/1.1,688,2286,none,3826
"7/30/2024, 4:46:53.903 PM",Microsoft.ApiManagement/GatewayLogs,f2036e4e-e375-440c-aa3b-386ba116a073,East US,FALSE,GatewayLogs,426,72.171.11.36,PUT,https://c2e-prod-devices.azure-api.net/iep/V2/devices/882e01f2-3361-d81c-f9b4-7c521e926021,HTTP/1.1,400,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/V2/devices/882e01f2-3361-d81c-f9b4-7c521e926021,400,HTTP/1.1,667,380,none,6
"7/30/2024, 4:46:55.184 PM",Microsoft.ApiManagement/GatewayLogs,222c2fae-7719-4733-9b45-0528804b8535,East US,TRUE,GatewayLogs,184,65.219.111.122,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/5aab181b-cd40-f590-e53b-e9331e25a3cf,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/5aab181b-cd40-f590-e53b-e9331e25a3cf,201,HTTP/1.1,646,363,none,67
"7/30/2024, 4:46:55.590 PM",Microsoft.ApiManagement/GatewayLogs,e4c5b41d-92d6-4afd-9d0d-cf1e2664eae9,East US,TRUE,GatewayLogs,754,64.98.18.49,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/50bd529f-66e0-784b-1442-9dc548a37515/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/50bd529f-66e0-784b-1442-9dc548a37515/requests,200,HTTP/1.1,2688,222,none,508
"7/30/2024, 4:46:57.590 PM",Microsoft.ApiManagement/GatewayLogs,25acfb08-4b0f-4df1-afff-7195a19db07a,East US,TRUE,GatewayLogs,132,104.230.19.48,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/3578d61d-6c0b-d56f-f062-2f8169765866,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/3578d61d-6c0b-d56f-f062-2f8169765866,201,HTTP/1.1,645,363,none,41
"7/30/2024, 4:46:57.747 PM",Microsoft.ApiManagement/GatewayLogs,98aa82b2-3356-48f9-a5e5-4b47c9d1c3e1,East US,TRUE,GatewayLogs,951,12.206.218.26,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/bfd9feec-d352-50cc-3520-68808c092518/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/bfd9feec-d352-50cc-3520-68808c092518/requests,200,HTTP/1.1,688,2409,none,648
"7/30/2024, 4:46:59.090 PM",Microsoft.ApiManagement/GatewayLogs,198069d2-047a-4f82-9fdf-40f51d094c83,East US,TRUE,GatewayLogs,144,68.115.213.242,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/8a03acce-6088-767e-c1db-c0e080b89524,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/8a03acce-6088-767e-c1db-c0e080b89524,201,HTTP/1.1,646,363,none,54
"7/30/2024, 4:47:01.013 PM",Microsoft.ApiManagement/GatewayLogs,5aaeeea8-6a49-4f9f-b395-a97ea28b35a4,East US,TRUE,GatewayLogs,385,207.68.218.221,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/6e6de4b4-a0fa-3be6-004d-3c0d3ba90f80/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/6e6de4b4-a0fa-3be6-004d-3c0d3ba90f80/requests,200,HTTP/1.1,689,2556,none,99
"7/30/2024, 4:47:01.372 PM",Microsoft.ApiManagement/GatewayLogs,47f8901f-27a6-4aaa-9433-081204291d12,East US,TRUE,GatewayLogs,499,166.154.95.252,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/d7690bc8-047f-27ed-90cd-924f297ec327/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/d7690bc8-047f-27ed-90cd-924f297ec327/requests,200,HTTP/1.1,689,745,none,165
"7/30/2024, 4:47:05.138 PM",Microsoft.ApiManagement/GatewayLogs,3fb7056b-e485-4123-b551-0fbfac177ed5,East US,TRUE,GatewayLogs,313,165.225.16.203,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/d863bb1d-7f30-851b-f64f-48dd8055a7ec,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/d863bb1d-7f30-851b-f64f-48dd8055a7ec,201,HTTP/1.1,652,363,none,97
"7/30/2024, 4:47:06.342 PM",Microsoft.ApiManagement/GatewayLogs,635df1c1-0685-48b5-8d00-87e19c5ec2f4,East US,TRUE,GatewayLogs,103,32.216.141.229,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/a9c1159f-c345-2830-b629-2ab2d21686f9,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/a9c1159f-c345-2830-b629-2ab2d21686f9,201,HTTP/1.1,649,351,none,42
"7/30/2024, 4:47:06.748 PM",Microsoft.ApiManagement/GatewayLogs,4949a57f-49b3-48ba-b95d-806ed41505a7,East US,FALSE,GatewayLogs,285,165.225.206.236,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/ff4490e2-f818-2571-5238-3d96ddc31a30,HTTP/1.1,403,,,,,,105,none,
"7/30/2024, 4:47:08.373 PM",Microsoft.ApiManagement/GatewayLogs,0e2f1983-cf4c-4f71-9257-541bd9211152,East US,TRUE,GatewayLogs,235,199.59.33.251,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/c498083d-b0cc-5e7b-bebb-be8e3d1656cf,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/c498083d-b0cc-5e7b-bebb-be8e3d1656cf,201,HTTP/1.1,658,363,none,73
"7/30/2024, 4:47:08.998 PM",Microsoft.ApiManagement/GatewayLogs,1a9e1bd0-ce0a-456b-93c5-1a118e5f5b71,East US,TRUE,GatewayLogs,702,165.225.125.76,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/ac39a874-f112-445e-0dc9-70c0058531df,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/ac39a874-f112-445e-0dc9-70c0058531df,201,HTTP/1.1,652,363,none,52
"7/30/2024, 4:47:11.013 PM",Microsoft.ApiManagement/GatewayLogs,db4c4938-3d21-4725-bcdb-0a366c608900,East US,TRUE,GatewayLogs,173,71.65.51.10,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/c0a15428-27c4-f91e-cdd0-1a55475adbb5,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/c0a15428-27c4-f91e-cdd0-1a55475adbb5,201,HTTP/1.1,654,363,none,48
"7/30/2024, 4:47:12.170 PM",Microsoft.ApiManagement/GatewayLogs,3b2f9865-8761-42b3-a0f9-530dfac2e0cf,East US,TRUE,GatewayLogs,482,174.212.242.56,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/ae486098-7aa1-d6e8-f8db-29788eb86256/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/ae486098-7aa1-d6e8-f8db-29788eb86256/requests,200,HTTP/1.1,708,184,none,95
"7/30/2024, 4:47:12.467 PM",Microsoft.ApiManagement/GatewayLogs,2c4faaa9-3ee9-48ed-8c8e-c89992981a70,East US,TRUE,GatewayLogs,287,165.225.16.110,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/3a5bc5a5-8c50-e5c0-5ce9-90b6c4f621e7,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/3a5bc5a5-8c50-e5c0-5ce9-90b6c4f621e7,201,HTTP/1.1,652,363,none,50
"7/30/2024, 4:47:13.732 PM",Microsoft.ApiManagement/GatewayLogs,bf826f47-b44e-4c80-836b-661c11e20c75,East US,TRUE,GatewayLogs,151,136.228.52.22,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/0dcd6aba-0149-352b-d58b-116fa0dcf598,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/0dcd6aba-0149-352b-d58b-116fa0dcf598,201,HTTP/1.1,656,359,none,61
"7/30/2024, 4:47:14.107 PM",Microsoft.ApiManagement/GatewayLogs,2b73b149-403c-442b-8e3c-ea21d6ea5c68,East US,TRUE,GatewayLogs,296,156.44.152.242,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/ac3d4517-116f-7ae1-70c1-340a6b97c023/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/ac3d4517-116f-7ae1-70c1-340a6b97c023/requests,204,HTTP/1.1,691,156,none,68
"7/30/2024, 4:47:14.795 PM",Microsoft.ApiManagement/GatewayLogs,7eeac372-e332-4548-960b-53a62e9d9364,East US,TRUE,GatewayLogs,226,98.243.142.160,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/ba366637-2e57-8f3d-bdd7-f9a1aec9d8ae,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/ba366637-2e57-8f3d-bdd7-f9a1aec9d8ae,201,HTTP/1.1,657,363,none,73
"7/30/2024, 4:47:15.060 PM",Microsoft.ApiManagement/GatewayLogs,fad3f311-b624-40ef-be09-22cc6a9f9869,East US,TRUE,GatewayLogs,440,156.44.152.250,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/148bd734-8dbe-50bb-dd4a-5ed7ccf2905a/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/148bd734-8dbe-50bb-dd4a-5ed7ccf2905a/requests,204,HTTP/1.1,691,156,none,50
"7/30/2024, 4:47:16.951 PM",Microsoft.ApiManagement/GatewayLogs,a5dffd85-817b-4d26-812f-253c2f9477d4,East US,TRUE,GatewayLogs,179,199.59.33.251,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/67cb623e-7448-1203-be6f-772e860dbd8f,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/67cb623e-7448-1203-be6f-772e860dbd8f,201,HTTP/1.1,658,363,none,50
"7/30/2024, 4:47:17.951 PM",Microsoft.ApiManagement/GatewayLogs,d98b0dbc-32b7-4126-ace7-0aa15ed0f08c,East US,TRUE,GatewayLogs,177,161.247.128.1,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/99c1bc4b-e472-41f3-95fd-ef85174ad4cd,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/99c1bc4b-e472-41f3-95fd-ef85174ad4cd,201,HTTP/1.1,648,351,none,40
"7/30/2024, 4:47:17.982 PM",Microsoft.ApiManagement/GatewayLogs,8f558abc-aef7-400a-9035-2774efc5b6ea,East US,TRUE,GatewayLogs,194,161.247.128.1,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/593360f3-61a7-51c3-310d-059a72f2f52e,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/593360f3-61a7-51c3-310d-059a72f2f52e,201,HTTP/1.1,648,351,none,44
"7/30/2024, 4:47:18.045 PM",Microsoft.ApiManagement/GatewayLogs,752c4e39-7b99-4555-82df-e3304b69f905,East US,TRUE,GatewayLogs,919,63.41.18.209,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/732fdaed-62a9-2c79-6df0-864c34740782/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/732fdaed-62a9-2c79-6df0-864c34740782/requests,204,HTTP/1.1,689,157,none,626
"7/30/2024, 4:47:19.436 PM",Microsoft.ApiManagement/GatewayLogs,1bddf044-71a0-411d-bca4-1b3c86736ef5,East US,TRUE,GatewayLogs,231,70.121.121.168,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/3f4321a1-a5b7-a19a-0d23-281b7a4d8fe9,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/3f4321a1-a5b7-a19a-0d23-281b7a4d8fe9,201,HTTP/1.1,657,363,none,73
"7/30/2024, 4:47:23.534 PM",Microsoft.ApiManagement/GatewayLogs,b94d9c6a-985d-4cf6-9124-95d9c3067ac6,East US,TRUE,GatewayLogs,449,166.181.83.70,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/94a83527-e569-afb5-7d19-064056f34188/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/94a83527-e569-afb5-7d19-064056f34188/requests,200,HTTP/1.1,707,185,none,210
"7/30/2024, 4:47:24.002 PM",Microsoft.ApiManagement/GatewayLogs,5162eafb-0dd4-42b5-9904-c02774005a78,East US,TRUE,GatewayLogs,145,204.74.204.224,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/e7379b07-6144-be91-5d4a-7665b41bd8a0,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/e7379b07-6144-be91-5d4a-7665b41bd8a0,201,HTTP/1.1,646,359,none,57
"7/30/2024, 4:47:24.738 PM",Microsoft.ApiManagement/GatewayLogs,30a0cc8d-46a4-4a7d-a1ef-c54abd91094e,East US,TRUE,GatewayLogs,164,204.74.204.224,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/65b306d3-e713-9ead-37fd-9832949c1765,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/65b306d3-e713-9ead-37fd-9832949c1765,201,HTTP/1.1,657,363,none,82
"7/30/2024, 4:47:24.143 PM",Microsoft.ApiManagement/GatewayLogs,c776252c-7a57-4387-bc97-07b366e4b840,East US,TRUE,GatewayLogs,996,156.44.152.235,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/b7d909cf-fe1e-18df-b34b-3089f5f58fe6/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/b7d909cf-fe1e-18df-b34b-3089f5f58fe6/requests,200,HTTP/1.1,2348,222,none,644
"7/30/2024, 4:47:24.455 PM",Microsoft.ApiManagement/GatewayLogs,06617c03-3c51-4cd5-87af-37d66b6b0b70,East US,TRUE,GatewayLogs,1109,207.195.106.220,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/48ffad99-ce76-980d-6e5a-92af05647399/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/48ffad99-ce76-980d-6e5a-92af05647399/requests,204,HTTP/1.1,690,157,none,887
"7/30/2024, 4:47:25.285 PM",Microsoft.ApiManagement/GatewayLogs,396a0dd8-33e7-4544-bf69-a01643a9e6ec,East US,TRUE,GatewayLogs,430,156.44.152.243,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/9364a87b-36ad-c1f1-d756-fa47f331823f/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/9364a87b-36ad-c1f1-d756-fa47f331823f/requests,204,HTTP/1.1,691,156,none,67
"7/30/2024, 4:47:27.160 PM",Microsoft.ApiManagement/GatewayLogs,01c7de66-3e11-4f23-8bdb-a01912155597,East US,TRUE,GatewayLogs,213,12.184.3.34,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/db4a6193-ae7f-d077-45cf-a8e1c57e23ed/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/db4a6193-ae7f-d077-45cf-a8e1c57e23ed/requests,200,HTTP/1.1,999,189,none,65
"7/30/2024, 4:47:27.473 PM",Microsoft.ApiManagement/GatewayLogs,b8f80674-385b-4dbf-b5a2-11e1974f7744,East US,TRUE,GatewayLogs,441,104.244.3.241,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/d26a1f58-7a86-16c0-4598-abad633c486d/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/d26a1f58-7a86-16c0-4598-abad633c486d/requests,200,HTTP/1.1,707,185,none,136
"7/30/2024, 4:47:27.691 PM",Microsoft.ApiManagement/GatewayLogs,08f721ec-18bd-48d0-bac9-157b87139438,East US,TRUE,GatewayLogs,798,108.174.179.97,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/e98dab21-f5b4-f127-953c-f089b8299f29/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/e98dab21-f5b4-f127-953c-f089b8299f29/requests,204,HTTP/1.1,690,157,none,555
"7/30/2024, 4:47:29.473 PM",Microsoft.ApiManagement/GatewayLogs,39ed50e5-608c-4942-9ab6-726cb7f4a30d,East US,TRUE,GatewayLogs,438,166.166.80.226,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/f9d2a74c-7122-a5f9-125b-bc552dbe36b7/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/f9d2a74c-7122-a5f9-125b-bc552dbe36b7/requests,200,HTTP/1.1,708,185,none,143
"7/30/2024, 4:47:29.801 PM",Microsoft.ApiManagement/GatewayLogs,e537d361-8597-48a3-a4af-34f52de93e36,East US,TRUE,GatewayLogs,144,68.115.213.242,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/8a03acce-6088-767e-c1db-c0e080b89524,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/8a03acce-6088-767e-c1db-c0e080b89524,201,HTTP/1.1,646,363,none,65
"7/30/2024, 4:47:29.879 PM",Microsoft.ApiManagement/GatewayLogs,c79fad95-0e00-42dc-99be-9c84f0b8f67f,East US,TRUE,GatewayLogs,124,32.216.141.229,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/d8264c33-39ad-3d45-4566-ac4729ab9b86,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/d8264c33-39ad-3d45-4566-ac4729ab9b86,201,HTTP/1.1,649,351,none,51
"7/30/2024, 4:47:31.926 PM",Microsoft.ApiManagement/GatewayLogs,0104c8a9-e949-4a9b-8c67-9669730508a4,East US,TRUE,GatewayLogs,185,50.212.110.54,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/499c6ded-8842-44a1-3eff-dfcf271383a3/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/499c6ded-8842-44a1-3eff-dfcf271383a3/requests,200,HTTP/1.1,707,184,none,101
"7/30/2024, 4:47:32.410 PM",Microsoft.ApiManagement/GatewayLogs,d98d7472-526d-4179-8dba-f1823e76fdcc,East US,FALSE,GatewayLogs,413,72.171.11.36,PUT,https://c2e-prod-devices.azure-api.net/iep/V2/devices/da6c8632-c424-243d-6226-2f5b5cf469fa,HTTP/1.1,400,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/V2/devices/da6c8632-c424-243d-6226-2f5b5cf469fa,400,HTTP/1.1,667,380,none,6
"7/30/2024, 4:47:31.941 PM",Microsoft.ApiManagement/GatewayLogs,f1e057fe-0e0d-4c77-ac1a-fff74a2fcce0,East US,FALSE,GatewayLogs,893,72.171.11.36,PUT,https://c2e-prod-devices.azure-api.net/iep/V2/devices/adf3ca43-8bf1-9063-eb09-b6ffa5003e3f,HTTP/1.1,400,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/V2/devices/adf3ca43-8bf1-9063-eb09-b6ffa5003e3f,400,HTTP/1.1,667,380,none,8
